"","logFC","logCPM","PValue","FDR"
"YJL062W-A",0.126162983195976,6.38576935012109,0.246269325385444,0.286845590217652
"YLR035C-A",-0.269081998832497,7.07549853325581,0.24645694390792,0.287007623913238
"YGL103W",0.0280187276026854,10.8972351070761,0.248041331344977,0.288795859419171
"YLR287C",0.266345123268306,4.22363440780005,0.248269156955999,0.28900424979513
"YOR186W",0.791388154818133,1.98851286529597,0.248974221934096,0.289767991971685
"YNL254C",0.320444895626519,3.99616949843008,0.249156777614605,0.289923432280357
"YNR059W",0.139897943776811,5.93461237846583,0.249363101618052,0.290106463286278
"YDL131W",0.0701131307470721,7.87821468037082,0.250217123506023,0.291042799250076
"YOR315W",-0.299957707642571,4.06266097313821,0.251698460332871,0.292708292018396
"YDL043C",0.244048558949353,4.47461968846154,0.252040496262074,0.293048460676496
"YER099C",0.157502408469627,6.43194703998449,0.252507451646815,0.293533711472338
"YER153C",-0.252319875888717,4.47565923675472,0.253334502832498,0.294437291938694
"YPL187W",2.60809223764054,0.988695355545219,0.25378244783251,0.294899988967982
"YAL037C-A",2.6057500509417,0.988671223252339,0.254258362260022,0.295128042681488
"YEL076C-A",-2.41153353303731,0.863378108060407,0.254258362260022,0.295128042681488
"YLR464W",-2.41153353303731,0.863378108060407,0.254258362260022,0.295128042681488
"YOL161C",-2.41153353303731,0.863378108060407,0.254258362260022,0.295128042681488
"YAL018C",2.27432416540864,0.927364632627857,0.254258362260022,0.295128042681488
"YBR157C",0.2179421719315,5.035395409864,0.254277972213998,0.295128042681488
"YLR024C",-0.177864515527368,5.45732773001258,0.254344363367362,0.295147204950908
"YOR304C-A",0.31788407451671,3.77831428259478,0.255256951252862,0.296148113835919
"YPL273W",0.0990183917669336,7.20318165601251,0.255369798828902,0.296220956610589
"YNL230C",-0.27419178798409,4.59939845828028,0.25544554739829,0.296250745581278
"YKL138C-A",0.215084205529385,4.67903552408979,0.258821249051387,0.300106864714296
"YJL063C",-0.101489864847767,6.76461299206066,0.259524978254537,0.300863890347198
"YGL241W",-0.142585263780188,5.63083852588743,0.26037645493244,0.301791867548531
"YDR126W",0.289889740588336,4.64155029534071,0.260631637935631,0.302028476628502
"YGR088W",0.156357254321014,5.83160707682962,0.261109101572889,0.302522528687446
"YDR457W",0.0720551960894843,7.68205751002651,0.261254968094622,0.302616021436551
"YML043C",0.594862163334991,2.61278565555172,0.261292082731002,0.302616021436551
"YHR011W",0.246888856075886,4.79130743817468,0.262319161088397,0.303746081440322
"YLR439W",-0.151189284525265,5.88072000696861,0.262546545190229,0.303949893932808
"YNL284C-B",-0.257708944684486,6.76410263707242,0.262735458103183,0.304109097338915
"YNL110C",0.186913699142289,5.22352979875593,0.264020758050386,0.305537028238633
"YBR284W",0.244734411265378,4.19124117297703,0.264657432876203,0.30621392849599
"YKR026C",-0.115713242254932,6.42196584084166,0.26482117112871,0.306343474011451
"YPR069C",-0.0749601778227877,7.41898572412317,0.266001753714787,0.307649018125565
"YAR028W",0.148437195845813,5.39162878451137,0.267647720862303,0.309492195493893
"YGR070W",-0.112449937785287,6.51398378276507,0.269031015904945,0.310976415765396
"YGR063C",0.109637159613998,6.49529550016184,0.269036382001532,0.310976415765396
"YGR105W",0.134902315155608,5.97638745624725,0.270632173446309,0.312759877008166
"YJL148W",-0.178699204915326,5.40745770520939,0.270897149513557,0.313004966543979
"YGL260W",0.648286676263368,2.2362845706014,0.271649733195674,0.313813250940806
"YPL049C",-0.0671012565996974,8.12477846756748,0.273032235673618,0.315348768003279
"YOR159C",0.160290054282932,5.37450708211745,0.273206590124001,0.315488562405096
"YBL006C",-0.0919392223047417,7.19365775671258,0.274190519263484,0.316562985850153
"YAR023C",0.322929250145213,3.67004489583572,0.274429950657897,0.316777607889734
"YNL058C",-0.135532935779223,6.44847988738433,0.274488135865347,0.316782972482008
"YDR116C",0.143687671130054,6.05872583770443,0.276100777999214,0.318581962445661
"YGR109C",0.594027072643772,2.53295251710738,0.276806875041214,0.319334427689386
"YOR344C",-0.153070183602032,5.47118646484776,0.277439414881118,0.320001757865804
"YER170W",0.231413922306855,4.84970002216706,0.27769927728158,0.320239061328222
"YPL250C",-0.131857915880002,6.06847685185759,0.278359562408275,0.320937944421232
"YDR114C",0.362795006004663,3.43676585844999,0.278441226407859,0.320969557111884
"YML113W",0.235169137306096,4.43668821589645,0.278509105213917,0.320985269877435
"YDR152W",0.0959534730061211,6.8297910672571,0.279943888555309,0.322576044514462
"YGL125W",-0.0994830648918206,6.769361027775,0.280243454995182,0.322858357322136
"YBL081W",0.163568551853601,5.86995351095369,0.280838632604628,0.323474470538158
"YMR223W",0.227536946598845,4.67460381484407,0.28088758317138,0.323474470538158
"YOR342C",0.151866017132323,5.88802933121065,0.282726821508692,0.325529208575002
"YNL102W",0.175197076924035,5.39413093122584,0.28351512632573,0.326373346783919
"YAL065C",0.49213539490592,2.67048110901723,0.284119546867844,0.327005516206387
"YDR405W",0.102051086871928,6.94393857927851,0.284402042422938,0.327266994363385
"YKL191W",-0.115898622325752,6.57688282339321,0.285363758598696,0.328309811321891
"YDL008W",-0.148717680191784,5.48673684579028,0.285685427155891,0.328615993872746
"YLR040C",0.246791507952627,4.50653900146993,0.287273398411282,0.330378367035871
"YKL150W",0.0618418827453663,7.87416403802633,0.289516811934769,0.3328936992262
"YDL226C",0.0915866489416263,7.08307284505351,0.290874489528348,0.334389810479743
"YOL011W",0.141057660832407,5.69304966642011,0.29099978553492,0.334468867717584
"YPR154W",0.0983758141068778,6.71225110573361,0.291787703593038,0.335305838195043
"YHR170W",0.0955159059090486,7.02045848290025,0.291841315988587,0.335305838195043
"YNR075W",-0.276329287893363,3.9356085434553,0.292634038126514,0.336151349950414
"YPL047W",0.282714566678312,4.22397511506153,0.293373066938706,0.336934867444938
"YJL160C",0.207250743137508,4.72937070996598,0.293825164715564,0.337388608504171
"YCR059C",-0.0926008129725693,6.87900405732488,0.294508379332266,0.338107504949363
"YGR191W",0.0841579245408444,7.24036972217955,0.294632632604373,0.33818453678372
"YPR016C",-0.0578401384357463,7.9229834678509,0.295133629567602,0.338693887926979
"YDL054C",0.116397401905787,6.21210100539368,0.29595318664244,0.339568548645204
"YBL068W",0.14395397320741,5.49883562585539,0.296526248398671,0.340117764483714
"YNL246W",0.120318373841735,6.46767121319952,0.296546822202379,0.340117764483714
"YDR221W",0.115901629814271,6.00632415904358,0.297003227127789,0.340575212192854
"YJL138C",-0.04034606526736,9.85155170673865,0.298167340172683,0.341843858128612
"YOL032W",0.179580784673136,5.35425755822171,0.29856826079049,0.342237194710835
"YMR158C-A",0.472629330324733,2.91133148358539,0.298725020370125,0.342350560823171
"YLR218C",0.112352473711819,6.3512373804254,0.299526610539269,0.343202741007137
"YBL074C",0.406754336989029,3.39198906106722,0.299586711769841,0.343205144925876
"YHR033W",-0.22916647812859,4.48655110468555,0.299727900246126,0.343300423104206
"YHR141C",-0.0298147507319346,9.82973906616751,0.301328553819286,0.345066973669192
"YOR284W",0.248841935495689,4.28589244518412,0.303182094329144,0.347122378511135
"YGR236C",0.65925379156943,2.33436831319145,0.30325930907406,0.347143612263728
"YDR130C",0.225535567363991,4.64584338120993,0.303674955510793,0.347552168618446
"YNL182C",-0.20572555320216,4.85619397434811,0.304067171748511,0.347933756572412
"YML013W",0.103884368374569,6.82846079137495,0.304168180923228,0.347982043024505
"YNL113W",0.205216800133505,5.03633440448885,0.304362633783914,0.348137193910578
"YHR196W",0.236573732457291,4.52734051390449,0.304501280347235,0.348228464595012
"YBR186W",0.423885234075964,3.07581022584,0.306078507571476,0.34996454672472
"YGR034W",0.0339724304296141,9.93234627693361,0.306245894282833,0.35008828370779
"YMR237W",0.108458257270089,7.12157374571421,0.307564702772001,0.351527978810494
"YGL225W",0.0636045105488403,7.82392742302937,0.308212420245269,0.352200249245125
"YLR446W",-0.245351382522751,4.15946715889511,0.308568134575679,0.352538646897913
"YMR216C",0.108922110857235,6.5990534411317,0.308744047763367,0.352671531006919
"YDR515W",0.213520947193578,4.69308276970112,0.308846926052891,0.352720953764709
"YNR063W",0.440392337313685,2.82975622396669,0.309473196147688,0.353367985643742
"YNL328C",0.570601817412346,2.44796114027556,0.312470235012934,0.356721277362826
"YHR057C",-0.0848446990781667,7.19241633405872,0.312540735350552,0.35673293423403
"YHR165C",0.104145469398805,7.01262588081159,0.312606233273724,0.356738877971191
"YBL027W",-0.0214930936655126,10.644638931432,0.313149505093791,0.35728993861164
"YER054C",0.118453639398827,6.07407527327862,0.313511657143011,0.357634176848891
"YHR172W",0.246474982066539,4.53745294044298,0.31367984185487,0.357757059416974
"YGR123C",-0.166374263020594,5.14603797579238,0.314399153656384,0.358508343068959
"YDL220C",0.164393077684887,5.31603648183183,0.315689571960327,0.359910442637621
"YAR033W",0.265324601401174,4.74283211679519,0.315978832190156,0.360170824517271
"YOR179C",0.187412486218753,4.89084743239569,0.316671636358069,0.360891000063693
"YNL092W",0.198486624977319,4.39779170686713,0.318827754728779,0.363226479227774
"YOL077C",-0.127025702725716,6.15525274031427,0.318843727076061,0.363226479227774
"YIR020C",0.450640872022892,2.77862892201947,0.319020477188294,0.363357875557871
"YOR301W",-0.121495142126576,5.68523937159284,0.32043098349383,0.364894174236527
"YDR471W",-0.0350383062980608,9.21202483928202,0.322078848568304,0.366700124490794
"YML037C",0.433331531697073,3.03270356020513,0.3248696483612,0.369806408109507
"YJL109C",0.116154631419207,6.0785052385937,0.325487678831623,0.370438660443684
"YDR496C",0.138720382023101,5.67213539958768,0.325796208272082,0.370718493143444
"YKR103W",0.346497658191873,3.35766184745421,0.327337129136658,0.372400267852645
"YBL093C",0.0970655721132037,6.55665202180702,0.327989560661187,0.373070786319155
"YJL107C",0.261998082436966,4.11749345921359,0.328213715490987,0.373253998570088
"YKL144C",0.232513959949552,4.28000045052879,0.328604680231362,0.373626804944075
"YNL185C",0.144794479502783,5.55791241156928,0.330239694483576,0.375413693037333
"YIL104C",0.303586139027061,4.06863720762639,0.331444389641045,0.376710805514034
"YDL170W",0.153837007573803,5.75002614560902,0.33158569824797,0.376799035247405
"YDR449C",0.279204562559808,3.90342385065759,0.331733156802573,0.376894218279729
"YLL012W",-0.146690737190062,5.63363797573119,0.335599475906477,0.381213687644197
"YPL256C",-0.127754498452412,6.05596499081288,0.336189445286851,0.38181054659545
"YLR390W",0.150457594359312,5.29207698740411,0.337749956078625,0.3835092093873
"YER036C",0.0435501896389944,8.80483988902483,0.337833171904639,0.383530099416682
"YML025C",0.122059725003265,5.91865431395588,0.338650750525243,0.384384517716835
"YDL025C",0.0757929384867297,6.99591216212479,0.339774151659309,0.385585664627566
"YER034W",0.179892213330501,4.89864748859776,0.340389186701232,0.386209552772999
"YML063W",0.0286293610673608,10.4947502856333,0.340581730447441,0.386353930034031
"YIL134W",-0.200305511332053,4.6618698058255,0.341544791105235,0.387372154297426
"YGL131C",-0.140515515468889,5.30540887312755,0.342154235566837,0.3879890018875
"YDR500C",-0.0277898617046125,9.66081509308357,0.343721762572001,0.389691831603474
"YNL095C",0.161986427504109,4.98801478911076,0.344038847253146,0.38997660137871
"YER121W",0.321737301093578,4.10398367747465,0.344177765100364,0.390059344205871
"YGL202W",0.0406460644733853,8.7006982559577,0.346025041637831,0.392077780806405
"YKL023C-A",-0.171428137140665,4.94336057095255,0.347196140707736,0.393329420748166
"YLL010C",0.095270378131384,6.44484935770199,0.347698326147683,0.393822931817733
"YBR180W",0.572595545349945,2.28629950149657,0.348078852930618,0.394178482830711
"YLR276C",-0.102449344826437,6.49339294209949,0.348497150533274,0.394576662783272
"YCR098C",0.288819798292698,3.70722310729165,0.349088201849616,0.395170248774475
"YCR105W",0.212162631617518,4.21058838971183,0.35073487223726,0.39695834717442
"YJR069C",-0.127916659655439,5.78376155673403,0.350804915845644,0.39696169192172
"YCL050C",0.0565600607451274,7.93737905352485,0.351907638771294,0.398133364934942
"YOR209C",-0.0514999270864551,7.8671886560198,0.352163934893086,0.398347161682735
"YKL137W",0.201774711406135,4.51177138186529,0.352797017257817,0.398986993714546
"YER044C-A",1.23774978313074,1.35791425444854,0.353394471408872,0.399586296068469
"YBR263W",-0.058673829742401,8.13783454395698,0.353507921760232,0.399638206544764
"YCR083W",-0.130267326382216,5.484365967238,0.354095916388715,0.400226463662279
"YML028W",-0.0209019819678571,11.2351069652665,0.354394730465718,0.400487704386107
"YBR196C-A",1.22985984966095,1.35786979708045,0.35578567856209,0.40198278786555
"YDL012C",0.13513621151498,6.00633278489632,0.355951854161401,0.402093761182323
"YNR064C",0.330203291365629,3.49074542318331,0.356755034907596,0.402924134672313
"YBL021C",0.127661032667861,5.40317425690688,0.356933604200379,0.403048880926267
"YKL183C-A",1.23099048690211,1.35790938077881,0.35741332960472,0.403513579712103
"YOR351C",0.483707699696081,2.5532903931762,0.358039140276256,0.404142997522817
"YNL335W",0.335971886982315,3.14500917051624,0.35838636253602,0.404420327809673
"YDR453C",0.188375757168895,4.96184328016335,0.358421531018071,0.404420327809673
"YBR149W",0.0422173116492305,8.55619616797944,0.360024246804045,0.40615128090363
"YGR083C",0.112922165359213,6.41144087729083,0.361649742074582,0.407907267223656
"YPL038W",0.229443790512438,4.54775203127603,0.362095024292435,0.408331667379138
"YER130C",0.125739244949427,5.87625520336597,0.362617655013964,0.408843114466011
"YMR016C",0.0837310656938837,6.89111133045945,0.362906834896762,0.409091206341044
"YMR267W",0.159226974162729,5.5725638114292,0.363924917853311,0.410160712178674
"YLR114C",0.06633307165771,7.36120936272081,0.364475290194339,0.410702778914474
"YLR361C",0.137903535610343,5.31004096847317,0.365210977417367,0.411453418388911
"YPR194C",0.293742400608023,3.82970172175438,0.366733307095933,0.413089849245505
"YPL120W",0.220762751310923,4.5426775310015,0.367101160206931,0.413425497705445
"YDL150W",0.114031718642129,5.82733315290276,0.367364528241864,0.413643370810107
"YIR009W",0.242568507988299,3.76078018788779,0.367630084869516,0.413863624842642
"YNL138W-A",0.212328151530217,4.76122183564638,0.368903896240274,0.415218633070896
"YMR251W",-0.188162965383467,4.57441452295275,0.369535031058971,0.41584990087028
"YDL120W",0.108153698097452,5.89333168898431,0.369676751932626,0.415930279746215
"YGR165W",0.121995285750388,5.61472607249234,0.369875831989749,0.416075151688849
"YOL096C",0.114620697280066,5.83371124140743,0.370368544034596,0.416550213847691
"YMR095C",0.574784439220777,2.28620806284114,0.370473982531287,0.41658961509647
"YNR056C",-0.203252409673341,4.23075596149939,0.370659817807227,0.416719388555075
"YJL217W",-0.0584362356756345,7.55385875553379,0.371594398555895,0.417690740170066
"YPR200C",0.427203472695077,2.70748144024689,0.376146431450157,0.422727148127366
"YHR200W",0.0423312076572027,8.41086337442707,0.37644990515667,0.422987863428032
"YLL018C-A",-0.140590989387104,5.3354967155541,0.377947256343415,0.424589693522686
"YBR121C",-0.0358993878356651,8.98042821006541,0.379475060501083,0.426225120156589
"YEL055C",-0.0990894085180795,6.26876487971144,0.380046422293655,0.426785857033888
"YIL054W",1.22654616670833,1.10419719473503,0.380444664826869,0.427152007928005
"YOR293C-A",-1.71150649042352,0.98889951428338,0.382001538684595,0.428773552137615
"YBR038W",0.106744450106233,6.05751376102519,0.382049164202634,0.428773552137615
"YER087W",0.120461935881104,5.5504576227026,0.382106293801191,0.428773552137615
"YNL292W",0.124775973153265,5.560606065509,0.38473180188441,0.431637859641648
"YMR105W-A",0.569675183626323,2.10401103810639,0.385927349166386,0.432897085311376
"YMR278W",0.100451134892066,6.28473603520897,0.387111421488736,0.434142964546788
"YKL024C",0.0679712702028738,7.26006323851478,0.387196610886476,0.434156215011423
"YJL066C",-0.0896968509689697,6.34433290876288,0.388029212507109,0.435007360819357
"YDL205C",-0.0907193585775304,6.23723777311119,0.388412344787757,0.435354393655836
"YEL069C",-0.429054615225327,2.65193134596572,0.389667229774115,0.436678219426787
"YDR144C",0.124794820622168,6.27970702488948,0.390147728414231,0.437133896804962
"YLR099C",-0.10314549620634,6.29195471537775,0.39240692817058,0.439581937520887
"YBR002C",0.107116736884278,5.61265581697265,0.392674654761886,0.439798586452031
"YLR234W",0.225746407065021,4.06911740605876,0.392810564773971,0.439867545754652
"YJL214W",0.328065787684281,3.31032166453056,0.393036663831139,0.440037453148316
"YHR177W",0.190157480292177,4.47458532616385,0.395490812444014,0.442701312378212
"YMR199W",-0.0917336570657914,6.3512837787173,0.396181758002614,0.44339085721609
"YJL052C-A",0.881637855979532,1.44809401585925,0.397587330776152,0.444879772352967
"YOR396W",-0.0833863860518454,6.69384074114371,0.399542939737303,0.446893484640572
"YLR467W",-0.083385946647132,6.69384074114371,0.399567921132223,0.446893484640572
"YDR545W",-0.0833851439995626,6.69384074114371,0.399613558768509,0.446893484640572
"YOL010W",-0.212218699706668,3.95090774395783,0.399905924319992,0.447135932388774
"YIR013C",0.883785338434063,1.44812962546603,0.400332382298961,0.447528189318525
"YPR110C",0.0865452653918732,6.81109082240291,0.401205317716153,0.448419317137604
"YBR251W",0.132864427131525,5.52719698944122,0.402380514496993,0.449647876162173
"YFR036W",0.194698190617482,3.95060760505783,0.403793942798375,0.451142137374997
"YCL026C-A",0.543392808054582,2.18485008000102,0.403939615893288,0.451219691757709
"YLR419W",0.151944821823282,5.11742099111174,0.405310387719975,0.452665451894884
"YLR173W",0.0934367461841465,6.0790784601222,0.40574747155973,0.453068086284001
"YLR110C",0.00868122033225996,13.1299533011463,0.409616483543739,0.457302025118547
"YIL145C",0.0731021818727266,6.78874279158784,0.41255880675957,0.460499992378113
"YDR488C",-0.135995369985494,5.21525826569434,0.414811296136957,0.462926902912556
"YAL012W",-0.0323345411887683,9.35595462509415,0.414955216277087,0.463000191346695
"YBR254C",0.168873111500935,4.65102669284904,0.415487266706534,0.463506439876049
"YPL221W",-0.0490740026090879,7.87928412823052,0.416854695160375,0.464944247175106
"YOL125W",0.119343400796998,5.30721841588302,0.417858873928178,0.465976433666232
"YER060W-A",-0.186576383413917,3.96628814336453,0.419680617566073,0.467919769010449
"YPR168W",0.259849726993108,3.57352523543743,0.420666407573265,0.468930507462511
"YBR146W",0.0874714689339193,6.34815906413377,0.421384019466742,0.469641974606274
"YBR091C",0.250994540373098,4.30400530011011,0.42256933658208,0.470874343607564
"YKL155C",0.113040291300526,5.33710355899828,0.423083739929755,0.471358781616336
"YNL035C",0.112412728707274,5.50924691640945,0.425157741748822,0.473580263164115
"YPR062W",0.0385062391615109,8.32382168629527,0.425871965914546,0.474286546643397
"YJL222W",-0.214449335792404,5.58625812718958,0.428328760032761,0.476932870363916
"YIR006C",-0.04129175506636,8.49789849486283,0.432049093690486,0.480984851809333
"YMR049C",-0.111765929226119,5.54154866237259,0.432307657615363,0.481182168944714
"YCL054W-A",0.645496607514055,1.53301379345725,0.432657503489309,0.481480994573301
"YMR266W",0.0582852321148069,7.34768586458317,0.433356513244256,0.482091466524645
"YLR015W",0.184325364135569,4.75586500993097,0.433369023228763,0.482091466524645
"YHR109W",0.24294671555761,3.70739324407725,0.433579649501491,0.482159539578063
"YHR021W-A",0.64539360314697,1.53301373725636,0.433593190822186,0.482159539578063
"YJR005C-A",0.763731398169205,1.57364471545184,0.433973469909549,0.482491736462759
"YER152C",0.0628908474711612,7.59981617018031,0.434275933354057,0.482737309347352
"YDL079C",0.0739761542490647,6.68606387520488,0.437368959649015,0.48608417247243
"YAL021C",0.0615985801907219,7.02851379220481,0.438607242432706,0.487368836333206
"YNL195C",-0.165516204066124,4.35824630848005,0.440654388679686,0.489551636841476
"YLR267W",0.111925042186165,5.27712930990512,0.441062452679171,0.489912996527624
"YFL051C",0.262863734033614,3.77836275603683,0.44610002605388,0.495398171764234
"YGL150C",-0.0563089665885744,7.2887286706003,0.446194682510614,0.495398171764234
"YCL033C",-0.0768273482095061,6.49596078935847,0.446251859980289,0.495398171764234
"YNR041C",0.0821621785319458,6.79677707018658,0.448359016412967,0.497644025532831
"YMR211W",0.179269960885953,4.76494083205114,0.448499400544229,0.497706480311366
"YGL221C",-0.0693485992579057,6.99112791668473,0.450415758438699,0.499739366713253
"YNL218W",0.129319170109219,5.15149272351584,0.450591283417776,0.49984038694844
"YPR170W-B",0.0493652481104744,7.63179707733107,0.45155641888031,0.500817119121799
"YMR321C",0.119352205932082,5.35718271479108,0.453379289911416,0.502723319084088
"YOR156C",0.160363572671519,4.8002755119567,0.453445048834169,0.502723319084088
"YLR466W",0.0799052095740029,8.13067817294588,0.455710420985574,0.505140232478764
"YLR012C",1.45433561604064,1.1586258176448,0.459691933495705,0.509458170161844
"YPL128C",0.14584565613234,5.1648489424658,0.460884472543509,0.510684161805233
"YLL048C",0.0477271754341091,7.53752107810452,0.463144507483866,0.513092314319796
"YJR034W",0.148885376534396,4.9033136128839,0.463747902261162,0.513664608326337
"YAL046C",0.140985582843383,5.15217904942702,0.464554022148012,0.51446119203627
"YPL098C",0.0945298083757728,6.04759678336542,0.465462143119006,0.515370415575442
"YDR110W",0.146020563460106,4.84197775899735,0.468323785896624,0.518409190406138
"YIL013C",-0.138654631856337,5.05501395190657,0.468381871203518,0.518409190406138
"YDL109C",0.155016579871462,4.55848589320871,0.470608975760296,0.520776755110094
"YOR221C",-0.0856887322598742,5.93551812304548,0.471008175122705,0.52112104940184
"YOR042W",0.041148167146837,8.0249386425346,0.472077312581592,0.522206292493042
"YJL205C",0.274739529960903,3.41480711156399,0.475861051301743,0.526293428140638
"YOR145C",-0.0916546396918663,5.99132031036957,0.477326460159153,0.527815485845956
"YFR044C",0.0391566418219568,8.22747493501292,0.477592119650979,0.527936151859184
"YPL160W",-0.0383536671429144,8.31383429652103,0.477614030911308,0.527936151859184
"YLR222C",-0.125069697169625,5.32926700075557,0.478586087547415,0.52891181920397
"YFL017C",0.105834755167254,5.4827664921663,0.479370876381699,0.529680200849769
"YLL009C",-0.104615916965311,5.32611331647737,0.479678911467131,0.529921605517366
"YLR129W",0.0979956191585828,5.52208216406055,0.480121678985524,0.530311736897021
"YDR533C",0.135665452122414,4.78704711265316,0.481764970703786,0.532027497509201
"YIL084C",-0.12911087558385,4.72610684031323,0.481926793744539,0.532106892813293
"YJR153W",-0.2535767957185,3.51276395715879,0.483414599688672,0.533650034768259
"YDR143C",0.0712661726025023,6.48223756198626,0.483800288541631,0.53397618117904
"YDR248C",0.156186118709437,4.8415864401482,0.483892857339061,0.533978746153529
"YPR203W",-0.151405675361665,4.62326382704513,0.484101097660522,0.534108930609231
"YKL019W",0.0558212008213367,7.02859046218576,0.484843185177026,0.534827950539236
"YKL164C",-0.0319401425271554,9.01069234718963,0.48636410848618,0.536405671931542
"YLR096W",0.0650934204053221,6.59888706128928,0.487999913332484,0.538109483262822
"YOR056C",0.0986842099060288,5.75163238608955,0.488244120986071,0.538278454234131
"YGR082W",-0.0696613236869945,6.59996365176392,0.488584781977154,0.538553680133908
"YJR106W",0.125749820213367,5.1109432943387,0.488994010202599,0.538904369224955
"YLR090W",0.0773978504723287,6.24502144494621,0.489793717990474,0.539685182374234
"YLR152C",-0.094281772243376,5.83251145286181,0.491110014770294,0.541034808675448
"YER175C",0.114886613377147,5.08295248797618,0.491272306904979,0.541112851816225
"YLR388W",-0.0398603838871538,8.22272539750552,0.492663242774768,0.542543906104281
"YJR059W",0.0408913807345858,7.89984174235032,0.492870412195489,0.542586017918455
"YDR437W",-0.262630182021225,3.10456059256868,0.492884881918489,0.542586017918455
"YNL037C",-0.0327877649677243,8.49504726934552,0.494488490931,0.544250074560775
"YBR022W",0.146970749584101,4.55307811274157,0.49541656789265,0.54517013803623
"YAL039C",0.0400325086136289,7.95895797822837,0.495904815970448,0.54560594944164
"YJL005W",-0.0468576620382059,7.6009691299569,0.496165326086809,0.545791082813841
"YPR132W",0.021622225009312,10.1342590454896,0.498416952122393,0.548166004778475
"YAR050W",-0.109428667989666,5.05528577672849,0.499307221294144,0.549043082772245
"Q0130",2.27063873194418,0.927328031263062,0.502614543151478,0.551389514392458
"YJR158W",2.27059126615919,0.927327478982208,0.502621802194305,0.551389514392458
"YAR035C-A",2.27059604514089,0.927327478982208,0.502636627514776,0.551389514392458
"YDR169C-A",-2.4078776416327,0.863356387461517,0.502838908173348,0.551389514392458
"YLR308W",2.26989866338298,0.927319894309163,0.502838908173348,0.551389514392458
"YGL007C-A",2.26700666842526,0.927290326288216,0.502838908173348,0.551389514392458
"YMR242W-A",1.82902827865105,0.863231804765149,0.502838908173348,0.551389514392458
"YPL021W",1.82820752152511,0.863223667113879,0.502838908173348,0.551389514392458
"Q0250",1.82679803230986,0.863209433090657,0.502838908173348,0.551389514392458
"YLR412C-A",1.82671081990948,0.863208549589105,0.502838908173348,0.551389514392458
"YNL277W-A",1.82671081990948,0.863208549589105,0.502838908173348,0.551389514392458
"YDL022C-A",1.82533535282189,0.863194646848737,0.502838908173348,0.551389514392458
"YJL136W-A",1.82530269899276,0.863194315714168,0.502838908173348,0.551389514392458
"YBR072C-A",1.82528087564181,0.863194094490626,0.502838908173348,0.551389514392458
"YMR322C",1.82521557096821,0.863193432221819,0.502838908173348,0.551389514392458
"YJR060W",0.0840649151404431,6.22015563654504,0.503011532147658,0.551476604728126
"YHR178W",0.12365139988716,4.87521147846946,0.503158657025684,0.551535712045382
"YDR170C",0.0392298207245477,7.9733401415461,0.506647759008675,0.555257416198246
"YGL016W",0.113837243508644,5.14124005407455,0.510524394654796,0.559402378365265
"YNR066C",-0.288706081859985,2.87971372024103,0.510797264462473,0.559579895000014
"YHL004W",0.0788163224179773,6.50777558650695,0.510875543821206,0.559579895000014
"YNL130C-A",1.07473588137098,1.31057438422707,0.514875362056683,0.563856656910863
"YKL125W",0.130316343726029,4.72069091744057,0.515560716444579,0.564502731162578
"YMR220W",0.058425309073919,6.61880497981568,0.515918041882778,0.564789464166586
"YKL050C",0.20740814571622,3.54315864571796,0.516164728787878,0.564954994494612
"YHR122W",-0.114422700078234,5.06224063255846,0.516782866720212,0.565526950690493
"YDR374C",0.908623934775001,1.26174435612483,0.518098813328434,0.566862181668703
"YMR227C",0.0810589323334024,5.86448423267247,0.519041275411198,0.567706768228646
"YGR112W",0.114692053583883,5.55839853200307,0.519114259054526,0.567706768228646
"YFL052W",-0.125312797488054,4.46482827288077,0.519158580849283,0.567706768228646
"YIL015W",-0.0941932927350967,5.35573099133393,0.522583737581231,0.571346632532916
"YHR003C",0.0988754020894924,5.41720720240783,0.524651753340477,0.573501648718936
"YHR020W",-0.0379837900676712,8.231030304597,0.52541447546466,0.574229303901809
"YPL012W",-0.0863040948414448,5.77723890795704,0.525921303501301,0.574677073465779
"YMR308C",-0.0439315436276743,7.46259139951554,0.526228043587861,0.574906080854758
"YBR153W",0.106024417180604,5.26430184648506,0.528962696633811,0.577787017903315
"YOR163W",0.0735256676997378,6.33551857495625,0.530014803990783,0.578829382652909
"YDR120C",0.079493975457277,5.62295534864993,0.530561132125709,0.579319102931873
"YDR234W",-0.0755552892449574,6.47320456846696,0.532664704418154,0.581508681926609
"YBR151W",0.0484247607396611,7.31920584079033,0.53438634370081,0.583280574742241
"YEL009C",0.0211961276499111,9.77537358403974,0.536120025984475,0.585064956427543
"YOL058W",-0.0555137208755854,6.65566484544807,0.537154076598301,0.586085316472828
"YBR289W",0.0712572308323521,6.03455426765917,0.538690455254136,0.587653286087523
"YOL056W",0.0897196131670028,5.7276461975726,0.539373956461445,0.588290451683386
"YEL048C",0.276863858923077,2.74359227414582,0.539813640212775,0.588661501868594
"YDL168W",-0.0569813128618938,6.6428530475118,0.543081590087007,0.592116043586663
"YML095C",0.219567552674973,3.39201145915065,0.543876464595616,0.592873441601375
"YOR007C",-0.0278336721853364,8.86850968703035,0.5448546817554,0.593830383486223
"YDR261W-A",-0.232847823232582,4.01888980448905,0.548290248192746,0.597464714282961
"YLR068W",0.218398269034493,3.4908937551424,0.549006328267511,0.598134863627115
